current_epoch,passes_total
678,676264
679,676596
679,676931
679,677164
680,677535
680,677901
680,678226
681,678416
681,678785
681,679021
681,679339
682,679664
682,679957
682,680225
683,680599
683,680966
683,681158
684,681491
684,681864
684,682049
685,682418
